Title,Type,Price,Score,Link
Apartamento Edificio Sea View,Apartamento de 1 dormitorio,4680000,"8,4",https://www.booking.com/hotel/co/apartamento-edificio-sea-view-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=692795701_285679662_5_0_0&highlighted_blocks=692795701_285679662_5_0_0&matching_block_id=692795701_285679662_5_0_0&sr_pri_blocks=692795701_285679662_5_0_0__468000000&from=searchresults#hotelTmpl
Apartamento en el Galeón San Andrés con Vista al Mar,Apartamento de 2 dormitorios,5304000,Sin puntos,https://www.booking.com/hotel/co/apartamento-en-el-galeon-san-andres-con-vista-al-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=771735001_335061430_4_0_0&highlighted_blocks=771735001_335061430_4_0_0&matching_block_id=771735001_335061430_4_0_0&sr_pri_blocks=771735001_335061430_4_0_0__530400000&from=searchresults#hotelTmpl
Sea View Apartments by Toplocation,Apartamento con vistas al mar,3000000,"7,8",https://www.booking.com/hotel/co/sean-view-apartamento-en-san-andres-vista-al-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=693490506_337971230_4_0_0&highlighted_blocks=693490506_337971230_4_0_0&matching_block_id=693490506_337971230_4_0_0&sr_pri_blocks=693490506_337971230_4_0_0__300000000&from=searchresults#hotelTmpl
San Andres Living House,Apartamento de 1 dormitorio,1134000,"9,4",https://www.booking.com/hotel/co/san-andres-living-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=189&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=790221902_338723889_2_34_0&highlighted_blocks=790221902_338723889_2_34_0&matching_block_id=790221902_338723889_2_34_0&sr_pri_blocks=790221902_338723889_2_34_0__113400000&from=searchresults#hotelTmpl
Caribbean Loft Apartment,Apartamento de 1 dormitorio,2100000,"8,5",https://www.booking.com/hotel/co/caribbean-loft-mejor-ubicaci.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=462747901_335358059_2_0_0&highlighted_blocks=462747901_335358059_2_0_0&matching_block_id=462747901_335358059_2_0_0&sr_pri_blocks=462747901_335358059_2_0_0__210000000&from=searchresults#hotelTmpl
Apartamento 2 tipo estudio cerca a la playa,Apartamento de 1 dormitorio,1521000,Sin puntos,https://www.booking.com/hotel/co/apartamento-2-tipo-estudio-cerca-a-la-playa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=844600901_351374874_2_0_0&highlighted_blocks=844600901_351374874_2_0_0&matching_block_id=844600901_351374874_2_0_0&sr_pri_blocks=844600901_351374874_2_0_0__152100000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamento Sea View,Apartamento de 1 dormitorio,3840000,"9,4",https://www.booking.com/hotel/co/apartamento-sea-view.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=192&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=776476701_344189085_2_0_0&highlighted_blocks=776476701_344189085_2_0_0&matching_block_id=776476701_344189085_2_0_0&sr_pri_blocks=776476701_344189085_2_0_0__384000000&from=searchresults#hotelTmpl
"San Andrés espectacular apto frente al mar, WI-FI",Apartamento de 2 dormitorios,2880000,"9,7",https://www.booking.com/hotel/co/comodo-apartamento-con-vista-al-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=193&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=590670001_339985705_2_0_0&highlighted_blocks=590670001_339985705_2_0_0&matching_block_id=590670001_339985705_2_0_0&sr_pri_blocks=590670001_339985705_2_0_0__288000000&from=searchresults#hotelTmpl
Margareth Place,Apartamento de 2 dormitorios,2160000,10,https://www.booking.com/hotel/co/margareth-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=194&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=809651401_343726918_5_0_0&highlighted_blocks=809651401_343726918_5_0_0&matching_block_id=809651401_343726918_5_0_0&sr_pri_blocks=809651401_343726918_5_0_0__216000000&from=searchresults#hotelTmpl
C&E Apartamento,Apartamento de 1 dormitorio,1652400,Sin puntos,https://www.booking.com/hotel/co/c-amp-e-apartamento.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=195&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=830558701_348144704_2_0_0&highlighted_blocks=830558701_348144704_2_0_0&matching_block_id=830558701_348144704_2_0_0&sr_pri_blocks=830558701_348144704_2_0_0__165240000&from=searchresults#hotelTmpl
Decameron Aquarium - All Inclusive,Habitación Doble - 1 o 2 camas,7608780,"7,4",https://www.booking.com/hotel/co/decameron-aquarium.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=196&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=34712101_335375520_2_85_0&highlighted_blocks=34712101_335375520_2_85_0&matching_block_id=34712101_335375520_2_85_0&sr_pri_blocks=34712101_335375520_2_85_0__760877000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamento Turistico Soul,Apartamento de 2 dormitorios,840000,"9,0",https://www.booking.com/hotel/co/apartamento-turistico-soul.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=197&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=781535701_340051305_2_0_0&highlighted_blocks=781535701_340051305_2_0_0&matching_block_id=781535701_340051305_2_0_0&sr_pri_blocks=781535701_340051305_2_0_0__84000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
SWEET LILY´S PLACE,Apartamento Estudio ,1350000,"9,2",https://www.booking.com/hotel/co/sweet-lilys-place-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=198&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=403158502_123952630_3_0_0&highlighted_blocks=403158502_123952630_3_0_0&matching_block_id=403158502_123952630_3_0_0&sr_pri_blocks=403158502_123952630_3_0_0__135000000&from=searchresults#hotelTmpl
Jackuri Casa Hospedaje,Habitación cuádruple,1200000,"8,8",https://www.booking.com/hotel/co/jackuri-casa-hospedaje.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=199&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=166730705_351468590_2_2_0&highlighted_blocks=166730705_351468590_2_2_0&matching_block_id=166730705_351468590_2_2_0&sr_pri_blocks=166730705_351468590_2_2_0__120000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Sweet Island,Apartamento de 1 dormitorio,1008000,"8,9",https://www.booking.com/hotel/co/barbitas-island.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=200&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592640&all_sr_blocks=144362408_347783202_0_0_0&highlighted_blocks=144362408_347783202_0_0_0&matching_block_id=144362408_347783202_0_0_0&sr_pri_blocks=144362408_347783202_0_0_0__100800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Sorybego,Habitación Triple Básica,1320000,"9,2",https://www.booking.com/hotel/co/posada-sorybego.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=201&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=371994101_332738981_4_0_0&highlighted_blocks=371994101_332738981_4_0_0&matching_block_id=371994101_332738981_4_0_0&sr_pri_blocks=371994101_332738981_4_0_0__132000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
My Total Experience,Habitación Familiar Superior,1730160,"8,4",https://www.booking.com/hotel/co/posada-la-rocosa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=202&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=185590513_91946484_4_34_0&highlighted_blocks=185590513_91946484_4_34_0&matching_block_id=185590513_91946484_4_34_0&sr_pri_blocks=185590513_91946484_4_34_0__173016000&from=searchresults#hotelTmpl
Apartamentos Turísticos Agua Luna,Habitación Familiar con balcón,1440000,"9,4",https://www.booking.com/hotel/co/isla-para-dos-paradise.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=203&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=457743102_348400987_2_1_0&highlighted_blocks=457743102_348400987_2_1_0&matching_block_id=457743102_348400987_2_1_0&sr_pri_blocks=457743102_348400987_2_1_0__144000000&from=searchresults#hotelTmpl
Bella Ann village,Villa,2640000,"9,0",https://www.booking.com/hotel/co/bella-ann-village.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=204&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=257265801_104406719_4_2_0&highlighted_blocks=257265801_104406719_4_2_0&matching_block_id=257265801_104406719_4_2_0&sr_pri_blocks=257265801_104406719_4_2_0__264000000&from=searchresults#hotelTmpl
Posada Las Palmas,Apartamento Estándar,1950000,"8,9",https://www.booking.com/hotel/co/posada-las-palmas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=205&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=379735802_333370232_4_0_0&highlighted_blocks=379735802_333370232_4_0_0&matching_block_id=379735802_333370232_4_0_0&sr_pri_blocks=379735802_333370232_4_0_0__195000000&from=searchresults#hotelTmpl
Apartamentos Turísticos Casa Manuela,Casa de 2 dormitorios,1230000,"9,6",https://www.booking.com/hotel/co/apartamentos-turisticos-casa-manuela.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=206&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=169057701_130233818_2_0_0&highlighted_blocks=169057701_130233818_2_0_0&matching_block_id=169057701_130233818_2_0_0&sr_pri_blocks=169057701_130233818_2_0_0__123000000&from=searchresults#hotelTmpl
Casa Licornne,Habitación Doble Deluxe con balcón,1341000,"8,7",https://www.booking.com/hotel/co/casa-licornne.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=207&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=660734901_287867898_2_1_0&highlighted_blocks=660734901_287867898_2_1_0&matching_block_id=660734901_287867898_2_1_0&sr_pri_blocks=660734901_287867898_2_1_0__134100000&from=searchresults#hotelTmpl
Apartamentos Isla Tropical,Habitación Familiar con balcón,1710000,"8,5",https://www.booking.com/hotel/co/apartamentos-isla-bonita.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=208&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=250023608_143747822_2_1_0&highlighted_blocks=250023608_143747822_2_1_0&matching_block_id=250023608_143747822_2_1_0&sr_pri_blocks=250023608_143747822_2_1_0__171000000&from=searchresults#hotelTmpl
Hostal Casaluna San Andres,Estudio con terraza,1920000,"8,9",https://www.booking.com/hotel/co/hostal-casaluna-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=209&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=54368301_335390751_0_0_0&highlighted_blocks=54368301_335390751_0_0_0&matching_block_id=54368301_335390751_0_0_0&sr_pri_blocks=54368301_335390751_0_0_0__192000000&from=searchresults#hotelTmpl
Apartamentos Turisticos Caribbean Sky,Apartamento,1168000,"9,2",https://www.booking.com/hotel/co/apartamentos-turisticos-caribbean-sky.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=210&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=245862406_186325873_2_0_0&highlighted_blocks=245862406_186325873_2_0_0&matching_block_id=245862406_186325873_2_0_0&sr_pri_blocks=245862406_186325873_2_0_0__116800000&from=searchresults#hotelTmpl
Posada Nativa Mulu,Casa Unifamiliar de 2 dormitorios,840000,"9,3",https://www.booking.com/hotel/co/posada-nativa-mulu.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=211&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=182742102_123994443_2_0_0&highlighted_blocks=182742102_123994443_2_0_0&matching_block_id=182742102_123994443_2_0_0&sr_pri_blocks=182742102_123994443_2_0_0__84000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada los Caracoles,Cabaña con vistas al jardín,1140000,"8,7",https://www.booking.com/hotel/co/posada-los-caracoles.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=148752901_231879429_2_0_0&highlighted_blocks=148752901_231879429_2_0_0&matching_block_id=148752901_231879429_2_0_0&sr_pri_blocks=148752901_231879429_2_0_0__114000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
MAHALO HOUSE B&B - Tu Casa Hospedaje en San Andrés Isla -,Habitación Doble con baño compartido,1377000,"9,3",https://www.booking.com/hotel/co/mahalo-house-san-andres2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=213&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=146668401_256780471_2_1_0&highlighted_blocks=146668401_256780471_2_1_0&matching_block_id=146668401_256780471_2_1_0&sr_pri_blocks=146668401_256780471_2_1_0__137700000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Chuchos Place,Apartamento de 1 dormitorio,900000,"8,7",https://www.booking.com/hotel/co/apartamentos-chuchos-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592644&all_sr_blocks=479980003_348618141_2_2_0&highlighted_blocks=479980003_348618141_2_2_0&matching_block_id=479980003_348618141_2_2_0&sr_pri_blocks=479980003_348618141_2_2_0__90000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
