Title,Type,Price,Score,Link
CASA KAVA SAI,Casa de 3 dormitorios,2937600,Sin puntos,https://www.booking.com/hotel/co/casa-kava-sai.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=260&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=842676601_351026637_7_0_0&highlighted_blocks=842676601_351026637_7_0_0&matching_block_id=842676601_351026637_7_0_0&sr_pri_blocks=842676601_351026637_7_0_0__293760000&from=searchresults#hotelTmpl
HILLSIDE LODGE apartment perfect to work remote from and enjoy a nature retreat,Loft,840000,"7,3",https://www.booking.com/hotel/co/lodge-on-the-hill.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=261&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=295010303_350275853_2_34_0&highlighted_blocks=295010303_350275853_2_34_0&matching_block_id=295010303_350275853_2_34_0&sr_pri_blocks=295010303_350275853_2_34_0__84000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos turísticos kyca,Apartamento de 2 dormitorios,823500,10,https://www.booking.com/hotel/co/apartamentos-turisticos-kyca-san-andres-isla.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=262&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=814471701_343846396_2_0_0&highlighted_blocks=814471701_343846396_2_0_0&matching_block_id=814471701_343846396_2_0_0&sr_pri_blocks=814471701_343846396_2_0_0__82350000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bugry beach hostel,Habitación Cuádruple con vistas al mar,1075200,"7,5",https://www.booking.com/hotel/co/bugry-beach-hostel-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=263&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=759827604_338091383_2_2_0&highlighted_blocks=759827604_338091383_2_2_0&matching_block_id=759827604_338091383_2_2_0&sr_pri_blocks=759827604_338091383_2_2_0__107520000&from=searchresults#hotelTmpl
Villa Sunny Days,Habitación cuádruple,1040000,"8,9",https://www.booking.com/hotel/co/sunny-day-inn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=264&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=50331404_239620046_2_0_0&highlighted_blocks=50331404_239620046_2_0_0&matching_block_id=50331404_239620046_2_0_0&sr_pri_blocks=50331404_239620046_2_0_0__104000000&from=searchresults#hotelTmpl
Posada Martha´s Place,Habitación Doble,560000,"9,2",https://www.booking.com/hotel/co/posada-martha-s-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=265&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=100727302_184387553_2_0_0&highlighted_blocks=100727302_184387553_2_0_0&matching_block_id=100727302_184387553_2_0_0&sr_pri_blocks=100727302_184387553_2_0_0__56000000&from=searchresults#hotelTmpl
Posada Caribbean Refuge,Habitación Doble,520000,"9,4",https://www.booking.com/hotel/co/posada-caribbean-refuge-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=266&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=100674301_273837601_2_0_0&highlighted_blocks=100674301_273837601_2_0_0&matching_block_id=100674301_273837601_2_0_0&sr_pri_blocks=100674301_273837601_2_0_0__52000000&from=searchresults#hotelTmpl
Apartment Koolview,Apartamento,1400000,"8,9",https://www.booking.com/hotel/co/kool-view.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=267&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=259700201_349533278_2_0_0&highlighted_blocks=259700201_349533278_2_0_0&matching_block_id=259700201_349533278_2_0_0&sr_pri_blocks=259700201_349533278_2_0_0__140000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Cabañas Harmony By Alife,Habitación Doble con balcón ,720000,"8,5",https://www.booking.com/hotel/co/alife-harmony-lodge.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=268&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=714822501_338578994_2_2_0&highlighted_blocks=714822501_338578994_2_2_0&matching_block_id=714822501_338578994_2_2_0&sr_pri_blocks=714822501_338578994_2_2_0__72000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Green Sea San Luis,Habitación Doble 3,716540,"9,0",https://www.booking.com/hotel/co/posada-green-sea-san-luis-san-luis1.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=269&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=564446005_328939059_2_0_0&highlighted_blocks=564446005_328939059_2_0_0&matching_block_id=564446005_328939059_2_0_0&sr_pri_blocks=564446005_328939059_2_0_0__71652800&from=searchresults#hotelTmpl
Sol Caribe Campo All Inclusive,Habitación Doble,4000000,"7,6",https://www.booking.com/hotel/co/sol-caribe-campo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=270&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=29340305_341951862_0_85_0&highlighted_blocks=29340305_341951862_0_85_0&matching_block_id=29340305_341951862_0_85_0&sr_pri_blocks=29340305_341951862_0_85_0__400000000&from=searchresults#hotelTmpl
Caribbean Queen,Apartamento con vistas al jardín,600000,"8,2",https://www.booking.com/hotel/co/the-caribbean-queen.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=271&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=149823102_114664605_2_0_0&highlighted_blocks=149823102_114664605_2_0_0&matching_block_id=149823102_114664605_2_0_0&sr_pri_blocks=149823102_114664605_2_0_0__60000000&from=searchresults#hotelTmpl
Inn Skyline Hostel,Habitación Doble con baño privado,1080000,"9,2",https://www.booking.com/hotel/co/inn-skyline-hostel.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=272&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=476183103_298313441_2_0_0&highlighted_blocks=476183103_298313441_2_0_0&matching_block_id=476183103_298313441_2_0_0&sr_pri_blocks=476183103_298313441_2_0_0__108000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Ocean green village,Cama individual en dormitorio mixto,560000,"9,5",https://www.booking.com/hotel/co/ocean-green-village.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=273&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=266820302_110901600_1_0_0%2C266820302_110901600_1_0_0&highlighted_blocks=266820302_110901600_1_0_0%2C266820302_110901600_1_0_0&matching_block_id=266820302_110901600_1_0_0&sr_pri_blocks=266820302_110901600_1_0_0__28000000%2C266820302_110901600_1_0_0__28000000&from=searchresults#hotelTmpl
Posada Nativa Tinos Place,Apartamento,700000,"9,4",https://www.booking.com/hotel/co/posada-nativa-tinos-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=274&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=149816401_194877759_2_2_0&highlighted_blocks=149816401_194877759_2_2_0&matching_block_id=149816401_194877759_2_2_0&sr_pri_blocks=149816401_194877759_2_2_0__70000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Island paradise,Apartamento de 2 dormitorios,880000,"9,5",https://www.booking.com/hotel/co/island-paradise.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=275&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592878&all_sr_blocks=752607401_331826898_2_0_0&highlighted_blocks=752607401_331826898_2_0_0&matching_block_id=752607401_331826898_2_0_0&sr_pri_blocks=752607401_331826898_2_0_0__88000000&from=searchresults#hotelTmpl
Green Sea Inn San Luis Tefonoymar Of The 7 Colors, Habitación Doble,716540,Sin puntos,https://www.booking.com/hotel/co/green-sea-inn-san-luis-tefonoymar-of-the-7-colors.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=276&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=552953802_328938752_2_0_0&highlighted_blocks=552953802_328938752_2_0_0&matching_block_id=552953802_328938752_2_0_0&sr_pri_blocks=552953802_328938752_2_0_0__71652800&tpi_r=2&from=searchresults#hotelTmpl
Posada green sea villa helen kilometro 4 circumbalar, Habitación Doble,716540,Sin puntos,https://www.booking.com/hotel/co/posada-green-sea-villa-helen-kilometro-4-circumbalar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=277&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=491418002_328932214_2_0_0&highlighted_blocks=491418002_328932214_2_0_0&matching_block_id=491418002_328932214_2_0_0&sr_pri_blocks=491418002_328932214_2_0_0__71652800&tpi_r=2&from=searchresults#hotelTmpl
Miss Leila,Apartamento de 2 dormitorios,520000,"9,0",https://www.booking.com/hotel/co/mis-leila.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=278&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=311871301_203660267_2_0_0&highlighted_blocks=311871301_203660267_2_0_0&matching_block_id=311871301_203660267_2_0_0&sr_pri_blocks=311871301_203660267_2_0_0__52000000&tpi_r=2&from=searchresults#hotelTmpl
Posada Natytali,Habitación Doble Estándar - 2 camas ,440000,"8,6",https://www.booking.com/hotel/co/posada-natytali.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=279&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=116814702_173837479_2_0_0&highlighted_blocks=116814702_173837479_2_0_0&matching_block_id=116814702_173837479_2_0_0&sr_pri_blocks=116814702_173837479_2_0_0__44000000&tpi_r=2&from=searchresults#hotelTmpl
Posada La Hermosa,Habitación Cuádruple Clásica,792000,"9,0",https://www.booking.com/hotel/co/apartametos-turisticos-la-hermosa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=280&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=55454912_190307169_3_42_0&highlighted_blocks=55454912_190307169_3_42_0&matching_block_id=55454912_190307169_3_42_0&sr_pri_blocks=55454912_190307169_3_42_0__79200000&tpi_r=2&from=searchresults#hotelTmpl
Marysol Lodging Hostel & Camping,Camarote Familiar,320000,"9,0",https://www.booking.com/hotel/co/marysol-lodging-hostel-amp-camping.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=281&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=328633401_115294217_2_2_0&highlighted_blocks=328633401_115294217_2_2_0&matching_block_id=328633401_115294217_2_2_0&sr_pri_blocks=328633401_115294217_2_2_0__32000000&tpi_r=2&from=searchresults#hotelTmpl
Victoria's Gennie Bay Village Hostal,Habitación Doble Económica - 1 o 2 camas,950000,"8,3",https://www.booking.com/hotel/co/victorias-gennie-bay-village-hostal-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=282&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=240751501_247628784_2_0_0&highlighted_blocks=240751501_247628784_2_0_0&matching_block_id=240751501_247628784_2_0_0&sr_pri_blocks=240751501_247628784_2_0_0__95000000&tpi_r=2&from=searchresults#hotelTmpl
Yellow Moon Guesthouse & Apartments,Habitación Doble - Unidad 9,704000,"8,5",https://www.booking.com/hotel/co/yellow-moon-guesthouse-amp-apartments.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=283&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=103905919_99575137_2_0_0&highlighted_blocks=103905919_99575137_2_0_0&matching_block_id=103905919_99575137_2_0_0&sr_pri_blocks=103905919_99575137_2_0_0__70400000&tpi_r=2&from=searchresults#hotelTmpl
Hotel Isla Bonita,Habitación Doble Superior,2134700,"7,4",https://www.booking.com/hotel/co/isla-bonita.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=284&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=271715203_0_2_0_0&highlighted_blocks=271715203_0_2_0_0&matching_block_id=271715203_0_2_0_0&sr_pri_blocks=271715203_0_2_0_0__50682&tpi_r=1&from=searchresults#hotelTmpl
ESTRELLA DEL SUR,Habitación Triple,468000,Sin puntos,https://www.booking.com/hotel/co/estrella-del-sur.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=285&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=840629801_350737508_2_0_0&highlighted_blocks=840629801_350737508_2_0_0&matching_block_id=840629801_350737508_2_0_0&sr_pri_blocks=840629801_350737508_2_0_0__46800000&tpi_r=2&from=searchresults#hotelTmpl
Hostal Poseidon del Mar,Habitación Doble con baño privado,520000,"8,4",https://www.booking.com/hotel/co/hostal-poseidon-del-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=286&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=148752607_117872880_2_0_0&highlighted_blocks=148752607_117872880_2_0_0&matching_block_id=148752607_117872880_2_0_0&sr_pri_blocks=148752607_117872880_2_0_0__52000000&tpi_r=2&from=searchresults#hotelTmpl
Big V Raizal Home,Cama Individual en dormitorio compartido de 6 camas,560000,"9,2",https://www.booking.com/hotel/co/big-v-raizal-home.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=287&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=342483501_144099540_1_1_0%2C342483501_144099540_1_1_0&highlighted_blocks=342483501_144099540_1_1_0%2C342483501_144099540_1_1_0&matching_block_id=342483501_144099540_1_1_0&sr_pri_blocks=342483501_144099540_1_1_0__28000000%2C342483501_144099540_1_1_0__28000000&tpi_r=2&from=searchresults#hotelTmpl
Ohana Lodging,Habitación Doble,600000,"9,1",https://www.booking.com/hotel/co/posada-nativa-ohana-lodging.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=288&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592881&all_sr_blocks=106116103_230531379_2_0_0&highlighted_blocks=106116103_230531379_2_0_0&matching_block_id=106116103_230531379_2_0_0&sr_pri_blocks=106116103_230531379_2_0_0__60000000&tpi_r=2&from=searchresults#hotelTmpl
